date,temp,s
2021-06-22,19.3,77.8
2021-06-23,19.2,80.9
2021-06-24,21.7,73.5
2021-06-25,22.7,74.5
2021-06-26,21.8,80
2021-06-27,22.2,74.3
2021-06-28,22.5,74.8
2021-06-29,23.1,72.9
2021-06-30,23.1,75.6
2021-07-01,23.4,68.9
2021-07-02,22.7,77.1
2021-07-03,21.5,89.8
2021-07-04,26.3,74.8
2021-07-05,23.1,79.8
2021-07-06,22,96.4
2021-07-07,23.6,97.4
2021-07-08,23.6,88.4
2021-07-09,23.1,92.5
2021-07-10,23.8,85.8
2021-07-11,24.7,82.9
2021-07-12,26.7,77.4
2021-07-13,27.8,74.5
2021-07-14,28.2,75.9
2021-07-15,26.3,83.1
2021-07-16,25.9,79.3
2021-07-17,25.2,81.3
2021-07-18,25.2,84.5
2021-07-19,25.9,82.6
2021-07-20,27,75
2021-07-21,25.7,78.8
2021-07-22,26.3,78.5
2021-07-23,26.1,80
2021-07-24,26.2,78
2021-07-25,26.1,81.3
2021-07-26,26.6,74.9
2021-07-27,26.2,77.3
2021-07-28,26.3,77.6
2021-07-29,27.5,73.9
2021-07-30,28.2,71.9
2021-07-31,27.5,80
2021-08-01,26.8,89.8
2021-08-02,26.4,88.1
2021-08-03,27.7,78.8
2021-08-04,28.5,73.5
2021-08-05,28.7,72.9
2021-08-06,28.7,71.9
2021-08-07,28.1,76.1
2021-08-08,24.9,87.9
2021-08-09,25.3,80.8
2021-08-10,23.4,89.6
2021-08-11,25.1,85.1
2021-08-12,25.1,81.5
2021-08-13,24.5,82.3
2021-08-14,22.3,90.6
2021-08-15,22.3,87.1
2021-08-16,22.5,80.9
2021-08-17,22.3,83.9
2021-08-18,21.9,88.1
2021-08-19,23.1,82.6
2021-08-20,23.7,83
2021-08-21,22.2,95.9
2021-08-22,24.7,82.1
2021-08-23,22.1,96.3
2021-08-24,23.7,95
2021-08-25,24.5,92.1
2021-08-26,25.2,81.1
2021-08-27,22.4,93.1
2021-08-28,23.9,78
2021-08-29,22,90.9
2021-08-30,23.6,82.1
2021-08-31,22.8,82
2021-09-01,20.5,98.9
2021-09-02,21.1,85.1
2021-09-03,19.6,94.6
2021-09-04,20.9,81.3
2021-09-05,20.6,82.5
2021-09-06,21.1,86
2021-09-07,22,92.8
2021-09-08,22.9,80.3
2021-09-09,22,83.1
2021-09-10,21.2,88.6
2021-09-11,22.2,78.1
2021-09-12,21.8,79.9
2021-09-13,21,80
2021-09-14,21.3,76
2021-09-15,22.1,65.6
2021-09-16,20.9,78.8
2021-09-17,19.7,83.6
2021-09-18,19.9,82.9
2021-09-19,19.8,81
2021-09-20,20.5,82.9
2021-09-21,21.1,93.8
2021-09-22,22.4,72.3
2021-09-23,20.3,70
2021-09-24,18.3,86.9
2021-09-25,19.4,89
2021-09-26,19.3,78.3
2021-09-27,19.5,79.4
2021-09-28,20.5,82.9
2021-09-29,21.8,91.9
2021-09-30,20.7,84.8
2021-10-01,19.3,85.5
2021-10-02,19.8,80.8
2021-10-03,20.3,73.8
2021-10-04,21.9,76.8
2021-10-05,22.1,79.3
2021-10-06,20,89.9
2021-10-07,21.9,80
2021-10-08,20.7,90.1
2021-10-09,21.3,90.9
2021-10-10,23.9,77.6
2021-10-11,17.3,92.5
2021-10-12,15.7,89.4
2021-10-13,17.1,87.5
2021-10-14,18,83.5
2021-10-15,17.8,88.4
2021-10-16,13.3,73.4
2021-10-17,6.8,59.4
2021-10-18,7.6,71.3
2021-10-19,9.7,80.9
2021-10-20,9,79.6
2021-10-21,9.7,87.1
2021-10-22,10,77.3
2021-10-23,9.9,75.3
2021-10-24,10.1,80.8
2021-10-25,10.3,76.1
2021-10-26,9.8,77.6
2021-10-27,12.6,70
2021-10-28,11.5,69.6
2021-10-29,11.7,74.4
2021-10-30,10.5,85.4
2021-10-31,10.5,78.9
2021-11-01,11.4,76.3
2021-11-02,10.4,75.9
2021-11-03,10.1,77.5
2021-11-04,10.4,72.4
2021-11-05,10.5,80.6
2021-11-06,11.2,76.4
2021-11-07,13,77.4
2021-11-08,9.8,86
2021-11-09,8.5,65.5
2021-11-10,7.6,69
2021-11-11,8,59.6
2021-11-12,6.6,60.3
2021-11-13,6.8,72.4
2021-11-14,7.4,79.8
2021-11-15,7.4,74.3
2021-11-16,6.7,71.5
2021-11-17,7.1,62.1
2021-11-18,8,74
2021-11-19,8.3,81.3
2021-11-20,8.5,82.8
2021-11-21,9.9,84.4
2021-11-22,6.8,62.5
2021-11-23,3.7,57.1
2021-11-24,6,55
2021-11-25,7.3,59.5
2021-11-26,6.9,45.9
2021-11-27,4.2,60.8
2021-11-28,3.4,67.9
2021-11-29,4.8,64.9
2021-11-30,5.3,82.6
2021-12-01,1.8,43.6
2021-12-02,1.3,56.1
2021-12-03,5,53.5
2021-12-04,2.9,56.3
2021-12-05,1.9,80
2021-12-06,3.6,82.3
2021-12-07,6.3,73.3
2021-12-08,4.8,79.5
2021-12-09,5.2,83.3
2021-12-10,6.1,85.6
2021-12-11,7.4,77.1
2021-12-12,6.1,52.4
2021-12-13,-0.1,34.8
2021-12-14,2,57.9
2021-12-15,4,74.5
2021-12-16,4.7,83
2021-12-17,-0.1,42.4
2021-12-18,-4.5,45.1
2021-12-19,0.1,56.4
2021-12-20,3.2,64.3
2021-12-21,3.9,71.4
2021-12-22,2.4,57.4
2021-12-23,0.6,65.6
2021-12-24,3.1,63.9
2021-12-25,-4.8,37.4
2021-12-26,-7.5,35.5
2021-12-27,-2.8,45.4
2021-12-28,2,65.3
2021-12-29,2.4,65.6
2021-12-30,0.5,45.6
2021-12-31,-2.9,32.5
2021-01-01,-2.3,60.4
2021-01-02,-2.2,51
2021-01-03,-1.6,35.6
2021-01-04,-1.5,52.3
2021-01-05,-1.4,46.8
2021-01-06,-4.6,46.5
2021-01-07,-8.2,33.8
2021-01-08,-9.6,34.5
2021-01-09,-7.3,36.6
2021-01-10,-5.2,47.3
2021-01-11,-4.2,58.5
2021-01-12,-3.4,59.9
2021-01-13,1.6,58.5
2021-01-14,2.3,59.6
2021-01-15,8.2,60.9
2021-01-16,2.4,38.4
2021-01-17,-3.3,35.6
2021-01-18,-2.1,54
2021-01-19,-3.1,35.9
2021-01-20,-0.8,48.4
2021-01-21,4.5,70.5
2021-01-22,8.3,87
2021-01-23,8,87.1
2021-01-24,7.3,82.3
2021-01-25,6.3,78.4
2021-01-26,5.9,84
2021-01-27,5.1,58.6
2021-01-28,1.4,58.9
2021-01-29,-4.2,30.3
2021-01-30,0.6,51.5
2021-01-31,3.6,52.6
2021-02-01,7.4,76.6
2021-02-02,0,30.4
2021-02-03,-2,42.4
2021-02-04,1.9,41.3
2021-02-05,2.5,41.8
2021-02-06,4.1,56.1
2021-02-07,6.3,52.4
2021-02-08,0.9,27.4
2021-02-09,0.4,35
2021-02-10,3.2,50
2021-02-11,5.8,64.3
2021-02-12,6.6,62.1
2021-02-13,7.4,56.8
2021-02-14,6.7,86.8
2021-02-15,6.5,58.6
2021-02-16,0.1,41.1
2021-02-17,-4.5,33
2021-02-18,-4,43.5
2021-02-19,4.1,38.6
2021-02-20,11.7,45.4
2021-02-21,14.3,45
2021-02-22,15.2,32.3
2021-02-23,5.1,32.9
2021-02-24,4.2,57.6
2021-02-25,5,82.3
2021-02-26,8.1,69.5
2021-02-27,6.3,59.5
2021-02-28,8.6,68.5
2021-03-01,8,88.1
2021-03-02,2,81.4
2021-03-03,3.7,73.8
2021-03-04,6.5,77.1
2021-03-05,10.8,72.4
2021-03-06,5.6,80.4
2021-03-07,4.5,73
2021-03-08,4.5,75.6
2021-03-09,7.5,63.8
2021-03-10,7.7,57.3
2021-03-11,8.5,67.9
2021-03-12,8.7,88.8
2021-03-13,9.3,69.4
2021-03-14,9,71.5
2021-03-15,11.6,63.8
2021-03-16,13.4,68.8
2021-03-17,8.7,72.1
2021-03-18,7.9,77.3
2021-03-19,9.5,71.6
2021-03-20,9.1,88.6
2021-03-21,9.1,52
2021-03-22,7.4,36.4
2021-03-23,10.8,41.4
2021-03-24,11,52.1
2021-03-25,12.4,55.9
2021-03-26,12.5,57.3
2021-03-27,12.1,81.6
2021-03-28,16,68.8
2021-03-29,13.9,50.4
2021-03-30,12.9,38.3
2021-03-31,11.2,68.1
2021-04-01,12.1,64.9
2021-04-02,13.5,69.6
2021-04-03,13.5,87.8
2021-04-04,9.1,77
2021-04-05,8.1,64.5
2021-04-06,11.7,53.3
2021-04-07,14.6,42.9
2021-04-08,11.3,68.3
2021-04-09,6.7,81.4
2021-04-10,8,68.9
2021-04-11,10.9,57.5
2021-04-12,11.6,86.5
2021-04-13,16,60.5
2021-04-14,10.3,44.8
2021-04-15,9.8,54.9
2021-04-16,13.9,62
2021-04-17,13.6,44
2021-04-18,11.9,41.8
2021-04-19,15.2,37.5
2021-04-20,17.7,38
2021-04-21,16.9,54.3
2021-04-22,17.5,58.8
2021-04-23,14.6,69
2021-04-24,15.2,62.3
2021-04-25,12.8,63.1
2021-04-26,11.1,61.5
2021-04-27,14.7,59.8
2021-04-28,17.9,46.8
2021-04-29,14.6,65.3
2021-04-30,16.8,48.8
2021-05-01,12.1,69.8
2021-05-02,12.1,66
2021-05-03,15.3,57.6
2021-05-04,16.5,78.3
2021-05-05,18.4,43.8
2021-05-06,16.1,47.5
2021-05-07,17.7,52.6
2021-05-08,17.7,46.1
2021-05-09,18.2,35.9
2021-05-10,13.1,74
2021-05-11,14.8,78.5
2021-05-12,15.5,76.1
2021-05-13,18,67.6
2021-05-14,20.4,69.8
2021-05-15,20,87.9
2021-05-16,18.8,91.5
2021-05-17,13.9,94.6
2021-05-18,16.8,86.1
2021-05-19,20.8,67.5
2021-05-20,15.4,92.8
2021-05-21,17.2,79.5
2021-05-22,21,62.1
2021-05-23,22.9,61.9
2021-05-24,19.9,72.8
2021-05-25,16.9,53.8
2021-05-26,17.5,52.1
2021-05-27,18.7,65.8
2021-05-28,16.1,76.1
2021-05-29,19.2,61.3
2021-05-30,19.1,64.9
2021-05-31,19.1,74.3
2021-06-01,21,65.9
2021-06-02,22.4,64.8
2021-06-03,18.4,89.9
2021-06-04,20.9,62.6
2021-06-05,22.2,61.3
2021-06-06,23.9,62.9
2021-06-07,25,61.1
2021-06-08,24.2,64.1
2021-06-09,23.8,62.9
2021-06-10,23.3,67.3
2021-06-11,21.9,86.4
2021-06-12,23,86
2021-06-13,24.4,79.6
2021-06-14,22.8,79.6
2021-06-15,21.1,86.4
2021-06-16,19,90.9
2021-06-17,18.7,87.6
2021-06-18,22.1,82
2021-06-19,23.2,65.9
2021-06-20,24.3,68.1
2021-06-21,22.2,68.9
2021-06-22,20.1,75.9
2021-06-23,19.2,82
2021-06-24,21.9,74.6
2021-06-25,23,75.4
2021-06-26,22.5,78.8
2021-06-27,22.9,76
2021-06-28,22.9,77.3
2021-06-29,23.9,71.3
2021-06-30,23.8,73
2021-07-01,23.7,72.5
2021-07-02,22.7,79
2021-07-03,22.3,89
2021-07-04,27.2,75.6
2021-07-05,24.1,80
2021-07-06,22.9,93.6
2021-07-07,23.4,95.8
2021-07-08,23.7,89.8
2021-07-09,23.3,92.4
2021-07-10,25.6,81.3
2021-07-11,26.4,78.3
2021-07-12,27.8,77.9
2021-07-13,28.9,74.9
2021-07-14,29.1,75.1
2021-07-15,26.1,86
2021-07-16,26,81.9
2021-07-17,25.4,83.3
2021-07-18,25.9,80.4
2021-07-19,26.6,80.6
2021-07-20,27.5,75.5
2021-07-21,26.5,80.8
2021-07-22,26.8,82.5
2021-07-23,26.6,81.8
2021-07-24,26.9,80.5
2021-07-25,26.9,79.8
2021-07-26,27.1,74.8
2021-07-27,26.9,78.1
2021-07-28,26.9,76.5
2021-07-29,27.5,73.9
2021-07-30,28.9,71.1
2021-07-31,28.7,78
2021-08-01,27.1,88.6
2021-08-02,27.5,85.6
2021-08-03,27.6,79.1
2021-08-04,28.7,72
2021-08-05,28.9,73.1
2021-08-06,29.2,72.4
2021-08-07,29.1,77
2021-08-08,25.3,90.5
2021-08-09,24.7,84.9
2021-08-10,23.7,89.3
2021-08-11,25.3,82.3
2021-08-12,24.9,84.3
2021-08-13,24.1,91
2021-08-14,23,92.1
2021-08-15,22.4,90.9
2021-08-16,22.9,85
2021-08-17,22.3,92.1
2021-08-18,22.1,91.4
2021-08-19,23,87.9
2021-08-20,23.6,85.9
2021-08-21,22.7,94.3
2021-08-22,25.7,79.3
2021-08-23,22.5,94.1
2021-08-24,24.8,91.8
2021-08-25,24.9,92
2021-08-26,26.8,74.6
2021-08-27,24.5,86
2021-08-28,25.4,72.6
2021-08-29,23.4,87.1
2021-08-30,25.1,77.8
2021-08-31,23.7,84.6
2021-09-01,21.1,94.3
2021-09-02,21.3,88.3
2021-09-03,20,93.6
2021-09-04,21.4,81.4
2021-09-05,21.4,83.8
2021-09-06,22.3,81.6
2021-09-07,23.2,89.1
2021-09-08,23.6,80.5
2021-09-09,23.3,80.1
2021-09-10,22,85.9
2021-09-11,23.7,77.3
2021-09-12,22.9,79
2021-09-13,21.7,81.3
2021-09-14,21.1,83.1
2021-09-15,22.1,69.4
2021-09-16,21,81
2021-09-17,19,91.6
2021-09-18,20.9,82.1
2021-09-19,20.2,82.3
2021-09-20,20.7,83.9
2021-09-21,22.1,89.6
2021-09-22,22.5,74.3
2021-09-23,20.2,72
2021-09-24,18.9,87
2021-09-25,20.3,87.3
2021-09-26,19.9,80.4
2021-09-27,19.3,85.5
2021-09-28,20.7,85.4
2021-09-29,23.1,89.4
2021-09-30,20.9,86.1
2021-10-01,21.1,79.4
2021-10-02,21,79.6
2021-10-03,21.1,76.6
2021-10-04,22.1,77.9
2021-10-05,23.2,76.9
2021-10-06,21.1,86.5
2021-10-07,22.7,77.4
2021-10-08,20.6,91.9
2021-10-09,21.6,93.1
2021-10-10,24,81.1
2021-10-11,17.7,95
2021-10-12,15.8,93.5
2021-10-13,17.6,86.6
2021-10-14,19,84.5
2021-10-15,18.3,86.9
2021-10-16,14.2,71.8
2021-10-17,7.7,57.9
2021-10-18,9,67.8
2021-10-19,11.3,69.1
2021-10-20,10.6,73.6
2021-10-21,10.2,90.1
2021-10-22,10.5,78.4
2021-10-23,10.9,78.6
2021-10-24,11.3,78.3
2021-10-25,12.1,73
2021-10-26,11,73.3
2021-10-27,12.8,72.5
2021-10-28,11.9,71
2021-10-29,12.7,74.3
2021-10-30,11.4,82.3
2021-10-31,11.9,74.1
2021-11-01,12.2,74.9
2021-11-02,11.4,73.8
2021-11-03,11.2,78.9
2021-11-04,11.3,71.3
2021-11-05,11,81.1
2021-11-06,11.4,79.8
2021-11-07,13.7,79.6
2021-11-08,10.7,82
2021-11-09,8,66.4
2021-11-10,8.6,63.3
2021-11-11,8.8,57.4
2021-11-12,7.4,54.1
2021-11-13,7,71.9
2021-11-14,8.1,77.3
2021-11-15,8.3,73.8
2021-11-16,7.9,68.5
2021-11-17,8,62.3
2021-11-18,9.1,70.1
2021-11-19,9.2,77.3
2021-11-20,10.4,80.9
2021-11-21,11,81.9
2021-11-22,7.6,57.6
2021-11-23,4.7,49.8
2021-11-24,6.3,57
2021-11-25,8.3,58.5
2021-11-26,5.3,52.6
2021-11-27,5.3,56.9
2021-11-28,4.4,67.4
2021-11-29,6.5,61.5
2021-11-30,6.5,79.8
2021-12-01,2.4,37.4
2021-12-02,1.7,53.6
2021-12-03,5.8,48.8
2021-12-04,3.7,50.5
2021-12-05,3.7,75
2021-12-06,5.5,79.1
2021-12-07,7.1,75
2021-12-08,5.5,79
2021-12-09,6.7,82.1
2021-12-10,8,79.9
2021-12-11,7.7,78
2021-12-12,6.9,47.3
2021-12-13,0.4,32.3
2021-12-14,1,62.1
2021-12-15,4.6,71.4
2021-12-16,5.2,86.4
2021-12-17,0.5,37.6
2021-12-18,-4.3,41.3
2021-12-19,0.3,52.5
2021-12-20,4,62.4
2021-12-21,4.3,72.5
2021-12-22,4.2,56.8
2021-12-23,2.3,60.9
2021-12-24,4.4,59.4
2021-12-25,-4.2,29.1
2021-12-26,-6.8,29.1
2021-12-27,-2.1,39.6
2021-12-28,1.3,66.5
2021-12-29,2,63.9
2021-12-30,1.2,38.8
2021-12-31,-2.1,25.3
2021-01-01,-2.8,66.6
2021-01-02,-2.6,57.1
2021-01-03,-2.7,47.9
2021-01-04,-2.2,69
2021-01-05,-1.2,55.1
2021-01-06,-5.2,61.8
2021-01-07,-10.2,47.6
2021-01-08,-11.8,56.4
2021-01-09,-9,57.8
2021-01-10,-5.8,66.4
2021-01-11,-5.8,77.9
2021-01-12,-3.2,69.8
2021-01-13,3.6,63.5
2021-01-14,3.1,61
2021-01-15,5.6,67
2021-01-16,0.2,51.3
2021-01-17,-2.9,43.3
2021-01-18,-2.1,68.8
2021-01-19,-4.4,54.8
2021-01-20,-2.5,64
2021-01-21,2.5,79.3
2021-01-22,6.9,94.6
2021-01-23,7.7,86
2021-01-24,6.2,74.4
2021-01-25,4.6,77.9
2021-01-26,3.3,94.9
2021-01-27,3.7,49
2021-01-28,-0.7,61.3
2021-01-29,-4.8,41.9
2021-01-30,-0.9,66.6
2021-01-31,1.9,72.4
2021-02-01,6.4,76.5
2021-02-02,-1.3,34.1
2021-02-03,-1.2,38.8
2021-02-04,0.5,51.6
2021-02-05,0.1,51.6
2021-02-06,2.8,73.1
2021-02-07,4.2,66.3
2021-02-08,-0.6,35.1
2021-02-09,-0.8,45.4
2021-02-10,1.1,58.3
2021-02-11,3,64.6
2021-02-12,5.7,55.9
2021-02-13,6.2,52.6
2021-02-14,8.4,68.6
2021-02-15,3.4,67.9
2021-02-16,-1.2,50.8
2021-02-17,-5.9,45.1
2021-02-18,-4.3,50.4
2021-02-19,2,54.3
2021-02-20,10.6,52
2021-02-21,12.6,46.9
2021-02-22,11.5,42
2021-02-23,3.8,34.9
2021-02-24,3.4,36.9
2021-02-25,2,79.8
2021-02-26,6.9,69
2021-02-27,5.5,61.5
2021-02-28,5.3,81.5
2021-03-01,10,95.9
2021-03-02,3.4,72.6
2021-03-03,2.7,71.4
2021-03-04,4.7,85.4
2021-03-05,9.4,68.4
2021-03-06,5.6,74.5
2021-03-07,5.5,72.6
2021-03-08,6.6,69.5
2021-03-09,8.9,60.6
2021-03-10,7.8,59.3
2021-03-11,8.5,63
2021-03-12,7.4,88.4
2021-03-13,7.9,73.5
2021-03-14,8,72
2021-03-15,10.2,67.4
2021-03-16,12.6,55.6
2021-03-17,8.7,53.9
2021-03-18,9.9,65.3
2021-03-19,11.3,62
2021-03-20,9,90.1
2021-03-21,6.8,59.4
2021-03-22,6.2,40.6
2021-03-23,7.7,52.8
2021-03-24,7.6,55.4
2021-03-25,11,54.3
2021-03-26,12.9,47.1
2021-03-27,9.8,86.1
2021-03-28,12.5,76.1
2021-03-29,12.8,45.8
2021-03-30,11.9,41.9
2021-03-31,12,50.5
2021-04-01,11.9,56.6
2021-04-02,16.1,57
2021-04-03,15,87.1
2021-04-04,10.7,94
2021-04-05,8.7,65.8
2021-04-06,10.7,54.5
2021-04-07,13.5,43.5
2021-04-08,12.7,45.5
2021-04-09,9.4,58.4
2021-04-10,9.7,60
2021-04-11,11.6,55.1
2021-04-12,10.1,85.4
2021-04-13,11.9,65.5
2021-04-14,8.4,50
2021-04-15,8.7,52
2021-04-16,10.9,68.6
2021-04-17,10.7,52.1
2021-04-18,10.5,48.3
2021-04-19,12,47.9
2021-04-20,15.2,45.8
2021-04-21,17.9,46.1
2021-04-22,18.6,43
2021-04-23,16.5,39.6
2021-04-24,16.2,53.8
2021-04-25,15.3,54.6
2021-04-26,12.5,55.4
2021-04-27,13.3,62.8
2021-04-28,15.6,52
2021-04-29,15.7,45.9
2021-04-30,14.5,50.9
2021-05-01,9.7,72.1
2021-05-02,11.8,59.5
2021-05-03,13.8,59.9
2021-05-04,14.3,87
2021-05-05,15.2,44.8
2021-05-06,13.1,59.3
2021-05-07,13.6,65.6
2021-05-08,14.8,54.5
2021-05-09,15.5,48.9
2021-05-10,12,82.3
2021-05-11,13.9,83.5
2021-05-12,16.5,67.8
2021-05-13,19.8,70.6
2021-05-14,21.4,67.3
2021-05-15,19.7,90.5
2021-05-16,20.9,96.5
2021-05-17,18.9,86.9
2021-05-18,17.3,83.3
2021-05-19,19.2,65
2021-05-20,15.1,93.8
2021-05-21,14.9,82
2021-05-22,18.3,73.1
2021-05-23,20,68
2021-05-24,19.7,67.1
2021-05-25,14.8,61
2021-05-26,15.6,61.9
2021-05-27,15.9,70.4
2021-05-28,15.7,68.5
2021-05-29,18.7,58.4
2021-05-30,18.5,66.5
2021-05-31,19.7,77.1
2021-06-01,20.7,69.6
2021-06-02,20.9,69
2021-06-03,16.8,97.6
2021-06-04,18.6,65.4
2021-06-05,19.1,70
2021-06-07,21.7,65.6
2021-06-08,23.3,70
2021-06-09,23.4,68
2021-06-10,21.8,73.4
2021-06-11,21.7,87
2021-06-12,23.8,81.6
2021-06-13,24.6,78.1
2021-06-14,23.4,81.5
2021-06-15,20.3,89.1
2021-06-16,20,83.9
2021-06-17,20.4,83.3
2021-06-18,20.7,87.5
2021-06-19,21.7,69.4
2021-06-20,22.8,59.9
2021-06-21,22.1,64.9
2021-06-22,19.8,83.4
2021-06-23,20.1,87.1
2021-06-24,21.5,79.6
2021-06-25,22.3,78.6
2021-06-26,20.7,88.6
2021-06-27,22.5,76
2021-06-28,23.1,76.1
2021-06-29,22.2,84.3
2021-06-30,23,81.4
2021-07-01,23.8,75.4
2021-07-02,23.6,75.6
2021-07-03,21,92.3
2021-07-04,24.6,75.1
2021-07-05,21.2,91
2021-07-06,21.7,96.4
2021-07-07,23,98.9
2021-07-08,24.6,90
2021-07-09,25.5,84.5
2021-07-10,23.6,84.8
2021-07-11,25.4,81
2021-07-12,25.8,83.9
2021-07-13,26.5,83
2021-07-14,26.9,83
2021-07-15,26.7,84
2021-07-16,25.8,80.6
2021-07-17,24.7,83.4
2021-07-18,23.7,89
2021-07-19,24.8,85.6
2021-07-20,25.5,84.9
2021-07-21,26.1,73.9
2021-07-22,25.2,80
2021-07-23,25.7,80.9
2021-07-24,26.1,81.9
2021-07-25,25.4,80.1
2021-07-26,25.6,75.5
2021-07-27,26.5,74.3
2021-07-28,27.1,74.5
2021-07-29,27.1,77.8
2021-07-30,27.1,77.4
2021-07-31,28.6,74.5
2021-08-01,26.6,85.1
2021-08-02,26.4,85.3
2021-08-03,25.9,87.1
2021-08-04,26.8,79.9
2021-08-05,27.4,80.3
2021-08-06,27.6,76.4
2021-08-07,27,75.3
2021-08-08,24.5,86.1
2021-08-09,26.5,71.5
2021-08-10,24.2,86.5
2021-08-11,24.5,83.8
2021-08-12,24.2,86
2021-08-13,24.2,82.4
2021-08-14,22.5,89.8
2021-08-15,23.4,80.1
2021-08-16,22.8,80.1
2021-08-17,22.9,80.9
2021-08-18,21,89.6
2021-08-19,22.1,87.1
2021-08-20,22.8,84.5
2021-08-21,22.5,96
2021-08-22,23.9,84
2021-08-23,21.7,97.4
2021-08-24,24,90
2021-08-25,23.9,93.8
2021-08-26,24,79.3
2021-08-27,21.1,93
2021-08-28,23.5,82
2021-08-29,23.1,92
2021-08-30,23.9,83.5
2021-08-31,24.2,87.6
2021-09-01,23.9,89.3
2021-09-02,20.7,90.8
2021-09-03,19.5,93.5
2021-09-04,21.2,81.4
2021-09-05,19.7,88.4
2021-09-06,19.3,91
2021-09-07,19.4,95
2021-09-08,21.7,81
2021-09-09,20.4,81.3
2021-09-10,19.8,92.3
2021-09-11,21.5,80.6
2021-09-12,21.7,85
2021-09-13,21.1,83.3
2021-09-14,20.1,83.9
2021-09-15,21.1,69.5
2021-09-16,19.7,79.9
2021-09-17,19.2,89.5
2021-09-18,20.4,80
2021-09-19,19.6,82.9
2021-09-20,20.4,83.9
2021-09-21,21.5,87.5
2021-09-22,20.6,76.4
2021-09-23,18.7,76.8
2021-09-24,18.3,79.9
2021-09-25,18.9,87.1
2021-09-26,19.8,77.5
2021-09-27,19.4,80.9
2021-09-28,20.6,83.6
2021-09-29,21,95.3
2021-09-30,20.8,82.6
2021-10-01,19.1,84.3
2021-10-02,19.5,77.5
2021-10-03,18.6,83.6
2021-10-04,20.7,81
2021-10-05,21.4,78.6
2021-10-06,19.3,84.8
2021-10-07,20.5,83
2021-10-08,20.4,87
2021-10-09,21.6,83.6
2021-10-10,22.3,83.9
2021-10-11,15.9,93.9
2021-10-12,14.5,98.1
2021-10-13,16.7,90
2021-10-14,18.4,82.6
2021-10-15,16.8,88.1
2021-10-16,12.8,64.4
2021-10-17,5.8,50.9
2021-10-18,7.2,68.6
2021-10-19,9,76.4
2021-10-20,7.7,75.5
2021-10-21,8.5,77.3
2021-10-22,8.5,70.8
2021-10-23,8.5,75.5
2021-10-24,9.4,76.5
2021-10-25,9.8,77.6
2021-10-26,9.4,75.1
2021-10-27,10.9,74.5
2021-10-28,9.8,70.6
2021-10-29,10.1,76.5
2021-10-30,9.5,85
2021-10-31,10.8,80.5
2021-11-01,11.3,73.9
2021-11-02,8.9,75.8
2021-11-03,8.5,73
2021-11-04,9.4,70.9
2021-11-05,8.9,76
2021-11-06,10,75.5
2021-11-07,11.2,76.5
2021-11-08,9.3,77.4
2021-11-09,7.6,66.1
2021-11-10,6.6,79.1
2021-11-11,7.2,70.1
2021-11-12,5.2,69.1
2021-11-13,5.4,78.1
2021-11-14,6.1,82.9
2021-11-15,6.6,76.6
2021-11-16,6.9,67.5
2021-11-17,6.1,67.4
2021-11-18,7.1,77.3
2021-11-19,6.9,82.4
2021-11-20,7.2,84.5
2021-11-21,9,84.1
2021-11-22,6.4,57.9
2021-11-23,4,57.4
2021-11-24,6.8,61.6
2021-11-25,8.8,56.1
2021-11-26,3.9,58.8
2021-11-27,3.2,63
2021-11-28,2.6,65.4
2021-11-29,4.1,64.3
2021-11-30,4.2,81.3
2021-12-01,0.8,51.9
2021-12-02,-0.2,69.5
2021-12-03,4.5,58.1
2021-12-04,2.5,63.4
2021-12-05,1.4,74.3
2021-12-06,4,80
2021-12-07,5,72.8
2021-12-08,3.5,77
2021-12-09,3.5,82.6
2021-12-10,5.4,83.5
2021-12-11,5.1,82.3
2021-12-12,4.3,61.5
2021-12-13,-1.6,48.9
2021-12-14,0.4,66.9
2021-12-15,4.3,75.3
2021-12-16,4.1,84.4
2021-12-17,-0.6,45.3
2021-12-18,-3.3,53
2021-12-19,1.7,59.9
2021-12-20,3.4,68.4
2021-12-21,4.2,70.9
2021-12-22,2.6,58.8
2021-12-23,1,60.4
2021-12-24,2.3,66
2021-12-26,-7.5,40.8
2021-12-27,-2.2,56.1
2021-12-28,0.2,70.8
2021-12-29,2,64.3
2021-12-30,0.3,47.1
2021-12-31,-3.1,37.6
2021-01-01,-2.6,76.8
2021-01-02,-1.4,64.4
2021-01-03,-2.5,59.3
2021-01-04,-2.2,69.5
2021-01-05,-1,56.1
2021-01-06,-3.9,59.6
2021-01-07,-7.3,38.5
2021-01-08,-10.7,59.5
2021-01-09,-8.2,59.3
2021-01-10,-5.9,68
2021-01-11,-4.2,72.6
2021-01-12,-2.5,68.8
2021-01-13,2.3,66.8
2021-01-14,2.7,69.6
2021-01-15,7.7,63.4
2021-01-16,3.2,44.4
2021-01-17,-1,38
2021-01-18,-0.8,63.9
2021-01-19,-2.9,53.3
2021-01-20,-1.4,62.3
2021-01-21,3.8,79.6
2021-01-22,7.7,95.6
2021-01-23,8.9,85.1
2021-01-24,8.1,69.4
2021-01-25,6.2,76.4
2021-01-26,4.5,97.6
2021-01-27,4.1,64.6
2021-01-28,1.1,61.9
2021-01-29,-2.9,40.6
2021-01-30,-0.1,69.8
2021-01-31,3.6,73.5
2021-02-01,7.9,82.5
2021-02-02,0.8,33.5
2021-02-03,-1.3,55.1
2021-02-04,1,60.4
2021-02-05,0.9,57.3
